ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBR065C	0.9926462249143414	0.9486431199772646	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR066C	1.395043513157026	8.666278462557021e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR067C	1.466872456355015	4.67050587645775e-18	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR068C	0.9137641721253797	0.0489245484324778	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR069C	1.0124775211329367	0.8413938883309264	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR070C	1.1141655618398345	0.6217466728483966	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR071W	0.9370390957764757	0.48286713701254047	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR072W	3.988043378457903	1.0457551016498558e-6	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR073W	0.8907232323309096	0.15742581593011035	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR074W	0.9597167821121053	0.437743419129569	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR076W	26.686898805094398	1.1497422420927667e-6	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR077C	1.3172316682435765	0.032367859669042466	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR078W	0.7205955574490273	5.341010726364439e-25	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR079C	1.0496398046659305	0.21763588750617777	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR080C	0.9204870539120595	0.1642802388503192	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR081C	0.8841065698262286	0.029041118309144843	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR082C	1.0930955984876622	0.041288993030263864	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR083W	1.0632972565109442	0.5630950073339204	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR084W	1.0346048083283796	0.44597585470942264	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR084C-A	1.0564072504414008	0.13200789611405483	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR085W	1.4339210057738423	0.06543573199140831	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR085C-A	0.8283368435374334	0.0025019970039095074	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR086C	0.9666995652397614	0.45111499619609063	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR087W	1.2039118570113296	0.01808312208345331	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR088C	0.8476550843694715	0.006287981999858891	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR089C-A	1.0270880246853835	0.7902203972648503	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR091C	1.2614854225386296	0.20882222629316768	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR092C	0.9478959979840655	0.3092546104493914	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR093C	1.0055365309623139	0.9186324197942577	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR094W	1.1058706425044773	0.06357306311991497	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR095C	1.2986147949031137	0.002922105178961754	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR097W	0.8877193523586823	0.07494620011354489	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBR098W	1.1944112622951906	0.10170606892477532	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
